influencer_id,platform,date,URL,caption,reach,likes,comments
405,Twitter,2025-06-17,http://anderson-lopez.net/,Serve firm war break after west upon of sound fine tonight.,12325,2867,196
95,TikTok,2025-07-04,http://lane.com/,Far kid simply hard why north yes.,49074,5008,218
172,Instagram,2025-07-05,http://collins.com/,Analysis specific act standard dog thing during popular.,13940,6135,100
284,Instagram,2025-05-16,http://www.gomez.com/,Hear fall music support bar guess conference power.,33011,1014,230
441,Twitter,2025-06-17,https://www.higgins.org/,Coach safe subject no throw.,2537,958,328
129,YouTube,2025-07-03,https://wyatt.com/,Suggest Congress spring world half both already.,39953,819,276
483,Twitter,2025-07-10,https://www.stanley.com/,Time interest seven outside suffer north.,46424,2028,96
394,Instagram,2025-07-13,http://www.phelps-daniels.com/,Minute quality section effort drive week near.,29237,246,205
8,Instagram,2025-05-22,https://sanders.com/,Front throw spend into many any stand.,1212,6209,346
461,YouTube,2025-07-05,https://robinson-porter.info/,Activity deal green truth PM girl.,11348,7006,340
447,Twitter,2025-06-05,https://www.hood.net/,See simple discover increase explain allow activity case past staff.,17560,3546,17
467,TikTok,2025-05-31,http://hopkins.org/,Try control wrong detail structure and image worker or.,19468,6282,99
323,Instagram,2025-06-10,https://jenkins-torres.com/,Product themselves save daughter really.,47883,5876,253
376,Instagram,2025-07-13,https://www.hunter-anderson.com/,Sound tonight adult per computer tree low second.,33746,9249,186
250,Instagram,2025-05-25,http://www.gilbert.org/,His produce draw whom win high under kind lay.,6808,7233,465
67,Twitter,2025-05-28,http://www.buck-williams.com/,Staff seven situation quality.,30241,8256,17
411,YouTube,2025-07-06,http://www.doyle.com/,Life meeting at gun floor.,8426,5093,464
274,Instagram,2025-06-23,https://www.clark.net/,Chair get fish others support adult notice generation decision number.,10153,3155,124
35,Twitter,2025-05-01,http://www.king-orozco.com/,Nor particular poor people describe enough especially end hundred.,38024,8358,43
381,YouTube,2025-06-12,http://heath-turner.org/,Democratic short yard itself class night human part.,21478,9316,41
300,YouTube,2025-04-26,http://www.yoder.com/,Feel through weight imagine her mean while choose.,20345,2280,342
98,Instagram,2025-05-24,http://garza-johnson.com/,Factor dog table team yard wide growth step daughter soon.,11159,3524,109
478,TikTok,2025-06-28,https://payne-jacobs.biz/,Role on relate stay expect here contain.,13362,6625,91
392,TikTok,2025-06-17,https://good.com/,Yourself certainly area short question.,48140,9914,342
127,YouTube,2025-06-26,http://flores.org/,Government happy participant serious explain born design rather.,47769,2805,103
85,Twitter,2025-05-31,https://rodriguez-guerra.net/,Walk car use right year official.,40459,5218,392
430,Twitter,2025-07-11,http://www.gutierrez-rollins.com/,Up wait each upon democratic.,49922,167,202
211,YouTube,2025-04-23,http://romero-burns.com/,Fast trouble program guess can bit brother.,21373,9164,258
43,YouTube,2025-07-13,https://www.travis-brewer.com/,Hair city find third design friend.,41222,4292,328
240,Instagram,2025-05-03,http://www.sellers.com/,Word black clear either peace business surface one.,44445,8765,62
302,YouTube,2025-06-23,http://schmidt-farrell.com/,Score democratic quickly while tax item quickly alone impact.,6951,2945,108
40,TikTok,2025-05-09,https://www.howell-gould.com/,Everybody money collection other great.,13997,8884,76
222,Instagram,2025-06-19,http://snow.info/,Bed see word color ahead series.,49885,2882,167
312,TikTok,2025-06-13,http://www.jones.com/,Past perhaps once officer short.,18780,6227,68
155,YouTube,2025-07-16,http://www.martinez.biz/,Wrong identify campaign short way bring reason single claim skill.,2844,9622,377
148,Instagram,2025-06-22,https://www.spencer.org/,Life they management again realize.,8093,685,418
206,TikTok,2025-07-05,http://www.myers.info/,Identify office along investment admit.,40136,3360,170
313,Instagram,2025-05-12,https://cox-wagner.com/,Sell what serious direction accept happy.,23470,7443,25
12,TikTok,2025-05-13,http://www.lopez.com/,Father edge manage best player year price task main suddenly.,30365,7045,58
241,Twitter,2025-07-21,https://www.fleming-gould.net/,Network performance what become station federal military should medical capital.,31272,3682,268
23,Instagram,2025-06-19,https://johnson.com/,Nation decade argue phone painting trip everything find.,43981,953,294
12,YouTube,2025-05-23,https://www.black.com/,Quickly business information field since gun accept attack away.,19601,234,279
117,Instagram,2025-04-28,http://www.shaw.com/,Save price then operation director detail know.,33491,5000,244
108,Instagram,2025-06-29,https://www.phillips.com/,Happy he second best agent population upon plan.,29234,6514,246
172,YouTube,2025-07-10,https://bautista-lambert.biz/,Technology sit floor report sure through.,33219,822,206
39,Twitter,2025-05-10,https://baker.com/,Only dark ball law forward reality western type food top.,33679,8136,326
42,Instagram,2025-07-21,https://hester.net/,Theory sort establish hospital someone.,46070,483,474
222,TikTok,2025-05-15,http://yates.com/,Must central top heavy maybe yeah.,3333,712,382
48,TikTok,2025-07-18,https://colon.com/,Various feel late others fill green security.,4094,4897,38
347,Twitter,2025-05-20,https://carson.org/,Keep manage those show foot can time.,22259,4821,158
344,TikTok,2025-07-13,https://www.rodriguez.info/,Enough while fish part model from.,28126,7377,399
323,TikTok,2025-05-27,http://vargas.net/,Large case place team no stand present put miss else.,26179,4108,417
478,Instagram,2025-05-13,http://brown.com/,Pass product price tax surface energy large.,42822,7328,250
35,TikTok,2025-05-27,http://cannon-bradley.net/,Difference three change end necessary dog mind along plan.,29317,255,293
256,TikTok,2025-06-20,http://kerr.net/,Surface city American tend hot blue reach notice future machine.,25698,2388,194
353,Instagram,2025-05-09,https://west.biz/,Rather stock likely foreign own wife sometimes hear ever conference back.,7758,1115,388
293,YouTube,2025-06-25,http://www.peterson.com/,Arm drug answer else shake sport.,35063,6070,194
424,Twitter,2025-05-03,http://robinson-ryan.org/,North with win real smile country charge evening.,26757,8025,474
497,TikTok,2025-07-12,https://robinson.net/,Everyone police develop product keep.,36395,7704,255
272,TikTok,2025-05-03,http://www.bennett-jones.org/,None through seek change must throughout.,41224,8458,115
432,Twitter,2025-05-23,http://www.hanson-lee.com/,Identify away pressure cut wait.,47747,4164,31
18,Instagram,2025-07-20,http://martin.info/,That town billion her pull everybody.,48572,1438,289
402,YouTube,2025-06-17,https://www.miller-collins.net/,Kitchen study consumer bag.,2742,6308,369
398,Twitter,2025-05-07,https://www.estrada-parsons.com/,Wrong our father above risk still else answer.,6657,5586,283
224,Instagram,2025-07-04,http://freeman.info/,Teach often would pretty ever.,25188,219,421
127,TikTok,2025-06-29,http://www.serrano.com/,Speak those attention business hard policy in such return single.,38389,6988,322
332,TikTok,2025-06-24,http://www.olsen.com/,Without laugh court exist another region old.,23158,8979,83
298,Twitter,2025-05-17,http://palmer-cherry.org/,Parent me huge then third bill international quickly opportunity third.,3063,5652,266
2,TikTok,2025-04-26,http://www.chang.com/,Book section home worry happen leg human.,36108,7025,366
53,Twitter,2025-05-22,https://jacobson.net/,As scene war result degree write behavior subject popular.,31970,9382,291
218,Instagram,2025-04-23,http://www.harrison-henderson.net/,Test cover term office parent court if maintain radio television.,31474,8407,355
471,TikTok,2025-05-26,https://www.wilson.com/,Choose write war your carry white life always.,30450,804,42
60,Twitter,2025-06-19,https://www.flores.net/,Side worker account pay.,5256,424,134
35,Twitter,2025-07-01,http://ryan.org/,Test practice claim ground attention event site program strong.,37097,8297,192
448,YouTube,2025-06-07,https://johnson.com/,Write indicate bring develop seven hold.,45094,1169,338
161,YouTube,2025-06-07,https://nelson.biz/,Institution bit charge turn federal father school.,23402,7309,27
297,Instagram,2025-04-28,https://nguyen.net/,Worker and we season after event ever bag term friend.,17153,8480,129
191,Instagram,2025-06-20,http://harris.info/,Radio stock him subject.,8603,1154,206
345,TikTok,2025-04-26,https://santana.com/,Spend which social sort culture Republican family accept husband certainly may.,14148,4146,351
260,Twitter,2025-06-04,https://www.nelson.com/,Thank laugh standard last particularly word relationship pretty and.,9433,2045,275
277,Instagram,2025-05-02,https://www.berger.com/,Unit computer general improve point southern hundred piece woman quality.,35247,1565,407
112,TikTok,2025-06-03,https://cannon.net/,Interview least son partner anyone appear leader since throw fine.,49330,8580,341
132,TikTok,2025-06-01,https://day.biz/,Responsibility involve few trade fall stay.,19803,3018,361
95,Twitter,2025-05-13,http://www.williams.com/,Hear once hour his write.,9797,3560,304
312,Instagram,2025-05-02,http://clark.com/,Argue hundred very and job administration Republican.,33757,7234,173
241,TikTok,2025-05-06,http://wade-powell.com/,Instead all painting lot term day second five report pattern discuss.,15822,2012,316
463,Instagram,2025-06-21,http://www.smith.com/,Agree short religious one history box turn score.,6296,2136,443
260,Instagram,2025-05-19,https://bowers-adams.com/,Himself ahead factor thought huge pattern onto.,26902,744,376
132,YouTube,2025-04-25,http://www.decker.info/,Surface main skin lot apply value form manager after several.,2940,6763,152
236,YouTube,2025-07-08,http://hamilton.org/,National miss popular idea fine stand.,4270,4265,324
259,TikTok,2025-05-10,http://www.stein-sawyer.com/,Easy shoulder wait truth reach.,26811,5026,426
244,Instagram,2025-05-11,http://cooke-johnson.com/,Book fact player stand produce often trade catch.,12580,1873,473
55,Twitter,2025-06-06,https://www.miles-miller.com/,General pull avoid mouth mean.,41304,5921,333
197,Twitter,2025-07-17,http://hawkins-parker.net/,Perhaps country message skill himself listen prevent condition stage.,13018,6579,447
83,TikTok,2025-05-22,https://www.pruitt-maynard.com/,About like difference necessary start picture.,27509,5531,316
358,Twitter,2025-07-08,http://jones-rich.com/,When they general son job by its let make.,27116,155,140
288,Twitter,2025-05-16,https://sanders.com/,In financial general thank not trouble understand throughout.,38431,7266,99
380,Instagram,2025-06-30,http://www.jenkins.net/,Dog usually ready better else edge product.,49567,6481,129
314,TikTok,2025-07-01,https://griffin.net/,Blood forward media sign know citizen page.,31091,5429,110
457,Instagram,2025-05-30,http://www.foster-mueller.org/,Actually appear personal wonder per participant look dog.,28161,161,171
451,TikTok,2025-07-18,http://www.strickland.net/,Shoulder especially race understand can do plant but.,2505,4365,307
418,Instagram,2025-04-25,https://vang.biz/,Include shoulder indeed human bag perform we surface should heavy.,16332,274,274
191,TikTok,2025-07-01,https://estrada-shaffer.biz/,Discuss visit can house suffer.,22779,9433,117
217,TikTok,2025-05-21,https://rodriguez.org/,Management discussion money despite approach last sound.,11945,3530,279
245,Twitter,2025-04-29,https://hall.com/,Certainly cover behind woman claim probably thousand yard stage.,31114,8072,362
266,Twitter,2025-06-22,https://johnson.com/,Environmental anything modern place language perform hit pattern blue ability.,45366,2854,111
32,TikTok,2025-07-19,https://www.butler.com/,Build group chance institution task TV remain true past.,40730,4967,398
261,Twitter,2025-05-20,https://gilmore-rivera.com/,Forward sit skill pick point between.,46325,8770,252
157,YouTube,2025-07-15,http://jensen.net/,Seat great operation because type whole assume help opportunity nation.,49438,5870,376
135,Twitter,2025-07-01,http://www.johnson-owens.com/,Them green question serve method.,45912,3713,357
399,YouTube,2025-05-27,http://meyer-mack.net/,Toward service loss you somebody opportunity.,18204,8882,42
258,Instagram,2025-05-30,https://www.fitzgerald-brown.com/,Investment rock change financial treatment daughter likely population.,23197,2738,90
266,TikTok,2025-05-03,http://www.russell.com/,Something nothing education recent wide brother.,10205,2845,94
395,Twitter,2025-06-06,http://cunningham.org/,Action ok it claim direction enough ever hundred.,11686,4867,272
